time,clintellimqtt_consumer.value
2019-08-11T17:54:50.520Z,500
2019-08-11T17:54:50.522Z,502
2019-08-11T17:54:50.523Z,506
2019-08-11T17:54:50.524Z,507
2019-08-11T17:54:50.527Z,501
2019-08-11T17:54:50.530Z,504
2019-08-11T17:54:50.675Z,509
2019-08-11T17:54:50.676Z,506
2019-08-11T17:54:50.677Z,512
2019-08-11T17:54:50.678Z,524
2019-08-11T17:54:50.681Z,516
2019-08-11T17:54:50.682Z,519
2019-08-11T17:54:50.683Z,522
2019-08-11T17:54:50.684Z,553
2019-08-11T17:54:50.685Z,558
2019-08-11T17:54:50.689Z,549
2019-08-11T17:54:50.834Z,535
2019-08-11T17:54:50.835Z,531
2019-08-11T17:54:50.836Z,534
2019-08-11T17:54:50.837Z,541
2019-08-11T17:54:50.841Z,532
2019-08-11T17:54:50.842Z,820
2019-08-11T17:54:50.843Z,399
2019-08-11T17:54:50.844Z,556
2019-08-11T17:54:50.845Z,555
2019-08-11T17:54:50.992Z,556
2019-08-11T17:54:50.993Z,568
2019-08-11T17:54:50.994Z,571
2019-08-11T17:54:50.995Z,578
2019-08-11T17:54:50.999Z,583
2019-08-11T17:54:51.000Z,595
2019-08-11T17:54:51.001Z,627
2019-08-11T17:54:51.002Z,645
2019-08-11T17:54:51.003Z,693
2019-08-11T17:54:51.151Z,693
2019-08-11T17:54:51.152Z,652
2019-08-11T17:54:51.153Z,580
2019-08-11T17:54:51.157Z,554
2019-08-11T17:54:51.158Z,526
2019-08-11T17:54:51.159Z,529
2019-08-11T17:54:51.160Z,537
2019-08-11T17:54:51.161Z,541
2019-08-11T17:54:51.310Z,540
2019-08-11T17:54:51.311Z,542
2019-08-11T17:54:51.312Z,533
2019-08-11T17:54:51.313Z,526
2019-08-11T17:54:51.314Z,520
2019-08-11T17:54:51.315Z,523
2019-08-11T17:54:51.316Z,520
2019-08-11T17:54:51.317Z,526
2019-08-11T17:54:51.319Z,520
2019-08-11T17:54:51.320Z,522
2019-08-11T17:54:51.472Z,523
2019-08-11T17:54:51.473Z,526
2019-08-11T17:54:51.474Z,518
2019-08-11T17:54:51.475Z,520
2019-08-11T17:54:51.476Z,507
2019-08-11T17:54:51.477Z,540
2019-08-11T17:54:51.478Z,530
2019-08-11T17:54:51.479Z,516
2019-08-11T17:54:51.666Z,514
2019-08-11T17:54:51.667Z,510
2019-08-11T17:54:51.669Z,518
2019-08-11T17:54:51.671Z,513
2019-08-11T17:54:51.672Z,532
2019-08-11T17:54:51.673Z,897
2019-08-11T17:54:51.674Z,392
2019-08-11T17:54:51.675Z,504
2019-08-11T17:54:51.676Z,512
2019-08-11T17:54:51.677Z,524
2019-08-11T17:54:51.678Z,514
2019-08-11T17:54:51.712Z,529
2019-08-11T17:54:51.713Z,529
2019-08-11T17:54:51.870Z,536
2019-08-11T17:54:52.030Z,460
2019-08-11T17:54:52.031Z,468
2019-08-11T17:54:52.032Z,478
2019-08-11T17:54:52.033Z,480
2019-08-11T17:54:52.034Z,477
2019-08-11T17:54:52.035Z,468
2019-08-11T17:54:52.036Z,470
2019-08-11T17:54:52.037Z,477
2019-08-11T17:54:52.189Z,470
2019-08-11T17:54:52.190Z,475
2019-08-11T17:54:52.191Z,473
2019-08-11T17:54:52.192Z,472
2019-08-11T17:54:52.193Z,478
2019-08-11T17:54:52.194Z,487
2019-08-11T17:54:52.195Z,480
2019-08-11T17:54:52.196Z,490
2019-08-11T17:54:52.348Z,490
2019-08-11T17:54:52.349Z,486
2019-08-11T17:54:52.350Z,513
2019-08-11T17:54:52.351Z,502
2019-08-11T17:54:52.352Z,486
2019-08-11T17:54:52.353Z,497
2019-08-11T17:54:52.354Z,492
2019-08-11T17:54:52.355Z,734
2019-08-11T17:54:52.507Z,884
2019-08-11T17:54:52.508Z,309
2019-08-11T17:54:52.509Z,492
2019-08-11T17:54:52.510Z,494
2019-08-11T17:54:52.511Z,510
2019-08-11T17:54:52.512Z,513
2019-08-11T17:54:52.513Z,532
2019-08-11T17:54:52.514Z,541
2019-08-11T17:54:52.665Z,547
2019-08-11T17:54:52.666Z,561
2019-08-11T17:54:52.667Z,603
2019-08-11T17:54:52.668Z,624
2019-08-11T17:54:52.669Z,594
2019-08-11T17:54:52.670Z,521
2019-08-11T17:54:52.671Z,493
2019-08-11T17:54:52.674Z,478
2019-08-11T17:54:52.675Z,477
2019-08-11T17:54:52.827Z,485
2019-08-11T17:54:52.828Z,481
2019-08-11T17:54:52.829Z,486
2019-08-11T17:54:52.830Z,495
2019-08-11T17:54:52.831Z,495
2019-08-11T17:54:52.832Z,492
2019-08-11T17:54:52.833Z,493
2019-08-11T17:54:52.834Z,498
2019-08-11T17:54:52.986Z,500
2019-08-11T17:54:52.987Z,492
2019-08-11T17:54:52.988Z,502
2019-08-11T17:54:52.989Z,510
2019-08-11T17:54:52.990Z,517
2019-08-11T17:54:52.991Z,518
2019-08-11T17:54:52.992Z,519
2019-08-11T17:54:53.145Z,535
2019-08-11T17:54:53.146Z,570
2019-08-11T17:54:53.147Z,536
2019-08-11T17:54:53.148Z,540
2019-08-11T17:54:53.149Z,545
2019-08-11T17:54:53.150Z,741
2019-08-11T17:54:53.151Z,996
2019-08-11T17:54:53.304Z,374
2019-08-11T17:54:53.305Z,559
2019-08-11T17:54:53.306Z,564
2019-08-11T17:54:53.307Z,582
2019-08-11T17:54:53.308Z,600
2019-08-11T17:54:53.309Z,620
2019-08-11T17:54:53.310Z,618
2019-08-11T17:54:53.311Z,630
2019-08-11T17:54:53.312Z,648
2019-08-11T17:54:53.463Z,666
2019-08-11T17:54:53.464Z,706
2019-08-11T17:54:53.465Z,734
2019-08-11T17:54:53.466Z,705
2019-08-11T17:54:53.467Z,634
2019-08-11T17:54:53.468Z,580
2019-08-11T17:54:53.469Z,578
2019-08-11T17:54:53.623Z,590
2019-08-11T17:54:53.624Z,593
2019-08-11T17:54:53.625Z,591
2019-08-11T17:54:53.626Z,590
2019-08-11T17:54:53.627Z,586
2019-08-11T17:54:53.628Z,586
2019-08-11T17:54:53.629Z,583
2019-08-11T17:54:53.782Z,590
2019-08-11T17:54:53.784Z,582
2019-08-11T17:54:53.785Z,583
2019-08-11T17:54:53.786Z,568
2019-08-11T17:54:53.787Z,586
2019-08-11T17:54:53.788Z,578
2019-08-11T17:54:53.789Z,555
2019-08-11T17:54:53.790Z,555
2019-08-11T17:54:53.941Z,553
2019-08-11T17:54:53.942Z,819
2019-08-11T17:54:53.943Z,496
2019-08-11T17:54:53.944Z,505
2019-08-11T17:54:53.945Z,530
2019-08-11T17:54:53.946Z,533
2019-08-11T17:54:53.947Z,524
2019-08-11T17:54:53.948Z,536
2019-08-11T17:54:53.949Z,540
2019-08-11T17:54:53.950Z,533
2019-08-11T17:54:54.100Z,543
2019-08-11T17:54:54.101Z,555
2019-08-11T17:54:54.102Z,565
2019-08-11T17:54:54.103Z,586
2019-08-11T17:54:54.104Z,637
2019-08-11T17:54:54.105Z,631
2019-08-11T17:54:54.106Z,550
2019-08-11T17:54:54.260Z,518
2019-08-11T17:54:54.261Z,463
2019-08-11T17:54:54.262Z,446
2019-08-11T17:54:54.263Z,456
2019-08-11T17:54:54.264Z,462
2019-08-11T17:54:54.265Z,459
2019-08-11T17:54:54.266Z,447
2019-08-11T17:54:54.267Z,435
2019-08-11T17:54:54.419Z,439
2019-08-11T17:54:54.420Z,434
2019-08-11T17:54:54.421Z,434
2019-08-11T17:54:54.422Z,439
2019-08-11T17:54:54.423Z,464
2019-08-11T17:54:54.424Z,456
2019-08-11T17:54:54.425Z,438
2019-08-11T17:54:54.579Z,439
2019-08-11T17:54:54.580Z,447
2019-08-11T17:54:54.581Z,694
2019-08-11T17:54:54.582Z,506
2019-08-11T17:54:54.583Z,415
2019-08-11T17:54:54.584Z,457
2019-08-11T17:54:54.585Z,466
2019-08-11T17:54:54.738Z,484
2019-08-11T17:54:54.739Z,494
2019-08-11T17:54:54.740Z,517
2019-08-11T17:54:54.741Z,549
2019-08-11T17:54:54.742Z,597
2019-08-11T17:54:54.743Z,620
2019-08-11T17:54:54.744Z,598
2019-08-11T17:54:54.901Z,578
2019-08-11T17:54:54.902Z,523
2019-08-11T17:54:54.903Z,474
2019-08-11T17:54:54.904Z,469
2019-08-11T17:54:54.905Z,486
2019-08-11T17:54:54.906Z,493
2019-08-11T17:54:54.907Z,498
2019-08-11T17:54:54.908Z,502
2019-08-11T17:54:55.061Z,498
2019-08-11T17:54:55.062Z,489
2019-08-11T17:54:55.063Z,495
2019-08-11T17:54:55.064Z,495
2019-08-11T17:54:55.065Z,493
2019-08-11T17:54:55.066Z,510
2019-08-11T17:54:55.067Z,510
2019-08-11T17:54:55.068Z,493
2019-08-11T17:54:55.220Z,497
2019-08-11T17:54:55.221Z,500
2019-08-11T17:54:55.222Z,498
2019-08-11T17:54:55.223Z,823
2019-08-11T17:54:55.224Z,354
2019-08-11T17:54:55.225Z,497
2019-08-11T17:54:55.226Z,501
2019-08-11T17:54:55.227Z,506
2019-08-11T17:54:55.379Z,520
2019-08-11T17:54:55.380Z,526
2019-08-11T17:54:55.381Z,538
2019-08-11T17:54:55.382Z,554
2019-08-11T17:54:55.383Z,576
2019-08-11T17:54:55.384Z,608
2019-08-11T17:54:55.385Z,637
2019-08-11T17:54:55.386Z,634
2019-08-11T17:54:55.540Z,606
2019-08-11T17:54:55.541Z,530
2019-08-11T17:54:55.542Z,504
2019-08-11T17:54:55.543Z,488
2019-08-11T17:54:55.544Z,500
2019-08-11T17:54:55.545Z,501
2019-08-11T17:54:55.546Z,505
2019-08-11T17:54:55.547Z,512
2019-08-11T17:54:55.697Z,509
2019-08-11T17:54:55.698Z,509
2019-08-11T17:54:55.699Z,510
2019-08-11T17:54:55.700Z,511
2019-08-11T17:54:55.701Z,507
2019-08-11T17:54:55.702Z,501
2019-08-11T17:54:55.703Z,521
2019-08-11T17:54:55.704Z,525
2019-08-11T17:54:55.856Z,543
2019-08-11T17:54:55.857Z,506
2019-08-11T17:54:55.858Z,512
2019-08-11T17:54:55.859Z,518
2019-08-11T17:54:55.860Z,693
2019-08-11T17:54:55.861Z,812
2019-08-11T17:54:55.862Z,494
2019-08-11T17:54:56.015Z,522
2019-08-11T17:54:56.016Z,521
2019-08-11T17:54:56.017Z,533
2019-08-11T17:54:56.018Z,544
2019-08-11T17:54:56.019Z,557
2019-08-11T17:54:56.020Z,579
2019-08-11T17:54:56.021Z,613
2019-08-11T17:54:56.174Z,619
2019-08-11T17:54:56.175Z,651
2019-08-11T17:54:56.176Z,638
2019-08-11T17:54:56.177Z,565
2019-08-11T17:54:56.178Z,511
2019-08-11T17:54:56.179Z,498
2019-08-11T17:54:56.180Z,494
2019-08-11T17:54:56.181Z,504
2019-08-11T17:54:56.335Z,500
2019-08-11T17:54:56.336Z,504
2019-08-11T17:54:56.337Z,511
2019-08-11T17:54:56.338Z,507
2019-08-11T17:54:56.339Z,506
2019-08-11T17:54:56.340Z,510
2019-08-11T17:54:56.341Z,518
2019-08-11T17:54:56.342Z,516
2019-08-11T17:54:56.495Z,516
2019-08-11T17:54:56.496Z,523
2019-08-11T17:54:56.497Z,553
2019-08-11T17:54:56.498Z,547
2019-08-11T17:54:56.499Z,530
2019-08-11T17:54:56.500Z,534
2019-08-11T17:54:56.501Z,526
2019-08-11T17:54:56.502Z,893
2019-08-11T17:54:56.503Z,988
2019-08-11T17:54:56.654Z,393
2019-08-11T17:54:56.655Z,514
2019-08-11T17:54:56.656Z,548
2019-08-11T17:54:56.657Z,557
2019-08-11T17:54:56.658Z,569
2019-08-11T17:54:56.659Z,574
2019-08-11T17:54:56.660Z,606
2019-08-11T17:54:56.813Z,624
2019-08-11T17:54:56.814Z,642
2019-08-11T17:54:56.815Z,687
2019-08-11T17:54:56.816Z,682
2019-08-11T17:54:56.817Z,613
2019-08-11T17:54:56.818Z,537
2019-08-11T17:54:56.819Z,518
2019-08-11T17:54:56.972Z,512
2019-08-11T17:54:56.973Z,512
2019-08-11T17:54:56.974Z,511
2019-08-11T17:54:56.975Z,513
2019-08-11T17:54:56.976Z,514
2019-08-11T17:54:56.977Z,512
2019-08-11T17:54:56.978Z,504
2019-08-11T17:54:56.979Z,497
2019-08-11T17:54:56.980Z,492
2019-08-11T17:54:57.130Z,488
2019-08-11T17:54:57.131Z,488
2019-08-11T17:54:57.132Z,490
2019-08-11T17:54:57.133Z,487
2019-08-11T17:54:57.134Z,474
2019-08-11T17:54:57.135Z,486
2019-08-11T17:54:57.136Z,504
2019-08-11T17:54:57.137Z,500
2019-08-11T17:54:57.289Z,487
2019-08-11T17:54:57.290Z,476
2019-08-11T17:54:57.291Z,481
2019-08-11T17:54:57.292Z,501
2019-08-11T17:54:57.293Z,883
2019-08-11T17:54:57.294Z,364
2019-08-11T17:54:57.295Z,468
2019-08-11T17:54:57.296Z,475
2019-08-11T17:54:57.448Z,481
2019-08-11T17:54:57.449Z,489
2019-08-11T17:54:57.450Z,498
2019-08-11T17:54:57.451Z,504
2019-08-11T17:54:57.452Z,514
2019-08-11T17:54:57.453Z,534
2019-08-11T17:54:57.454Z,583
2019-08-11T17:54:57.455Z,614
2019-08-11T17:54:57.607Z,595
2019-08-11T17:54:57.608Z,522
2019-08-11T17:54:57.609Z,477
2019-08-11T17:54:57.610Z,465
2019-08-11T17:54:57.611Z,474
2019-08-11T17:54:57.612Z,478
2019-08-11T17:54:57.613Z,480
2019-08-11T17:54:57.766Z,486
2019-08-11T17:54:57.767Z,486
2019-08-11T17:54:57.768Z,482
2019-08-11T17:54:57.769Z,487
2019-08-11T17:54:57.770Z,484
2019-08-11T17:54:57.771Z,487
2019-08-11T17:54:57.772Z,483
2019-08-11T17:54:57.773Z,487
2019-08-11T17:54:57.774Z,484
2019-08-11T17:54:57.927Z,495
2019-08-11T17:54:57.928Z,489
2019-08-11T17:54:57.929Z,495
2019-08-11T17:54:57.946Z,494
2019-08-11T17:54:57.955Z,537
2019-08-11T17:54:58.090Z,507
2019-08-11T17:54:58.091Z,514
2019-08-11T17:54:58.092Z,514
2019-08-11T17:54:58.093Z,921
2019-08-11T17:54:58.094Z,373
2019-08-11T17:54:58.095Z,514
2019-08-11T17:54:58.247Z,523
2019-08-11T17:54:58.248Z,526
2019-08-11T17:54:58.249Z,541
2019-08-11T17:54:58.250Z,552
2019-08-11T17:54:58.251Z,560
2019-08-11T17:54:58.252Z,577
2019-08-11T17:54:58.253Z,614
2019-08-11T17:54:58.254Z,653
2019-08-11T17:54:58.407Z,666
2019-08-11T17:54:58.408Z,617
2019-08-11T17:54:58.409Z,548
2019-08-11T17:54:58.410Z,523
2019-08-11T17:54:58.411Z,522
2019-08-11T17:54:58.412Z,532
2019-08-11T17:54:58.413Z,530
2019-08-11T17:54:58.565Z,533
2019-08-11T17:54:58.566Z,538
2019-08-11T17:54:58.567Z,537
2019-08-11T17:54:58.568Z,540
2019-08-11T17:54:58.569Z,534
2019-08-11T17:54:58.570Z,541
2019-08-11T17:54:58.571Z,536
2019-08-11T17:54:58.724Z,541
2019-08-11T17:54:58.725Z,544
2019-08-11T17:54:58.726Z,555
2019-08-11T17:54:58.727Z,554
2019-08-11T17:54:58.728Z,554
2019-08-11T17:54:58.729Z,557
2019-08-11T17:54:58.730Z,561
2019-08-11T17:54:58.883Z,559
2019-08-11T17:54:58.884Z,567
2019-08-11T17:54:58.885Z,561
2019-08-11T17:54:58.886Z,589
2019-08-11T17:54:58.887Z,567
2019-08-11T17:54:58.888Z,565
2019-08-11T17:54:58.889Z,559
2019-08-11T17:54:59.042Z,553
2019-08-11T17:54:59.043Z,1024
2019-08-11T17:54:59.044Z,405
2019-08-11T17:54:59.045Z,545
2019-08-11T17:54:59.046Z,552
2019-08-11T17:54:59.047Z,558
2019-08-11T17:54:59.200Z,569
2019-08-11T17:54:59.201Z,565
2019-08-11T17:54:59.202Z,580
2019-08-11T17:54:59.203Z,601
2019-08-11T17:54:59.204Z,634
2019-08-11T17:54:59.205Z,657
2019-08-11T17:54:59.206Z,643
2019-08-11T17:54:59.207Z,589
2019-08-11T17:54:59.359Z,573
2019-08-11T17:54:59.360Z,520
2019-08-11T17:54:59.361Z,506
2019-08-11T17:54:59.362Z,516
2019-08-11T17:54:59.363Z,522
2019-08-11T17:54:59.364Z,520
2019-08-11T17:54:59.365Z,511
2019-08-11T17:54:59.518Z,512
2019-08-11T17:54:59.519Z,501
2019-08-11T17:54:59.520Z,506
2019-08-11T17:54:59.521Z,507
2019-08-11T17:54:59.522Z,500
2019-08-11T17:54:59.523Z,500
2019-08-11T17:54:59.524Z,506
2019-08-11T17:54:59.677Z,501
2019-08-11T17:54:59.678Z,506
2019-08-11T17:54:59.679Z,535
2019-08-11T17:54:59.680Z,500
2019-08-11T17:54:59.681Z,506
2019-08-11T17:54:59.682Z,511
2019-08-11T17:54:59.683Z,742
2019-08-11T17:54:59.684Z,871
2019-08-11T17:54:59.836Z,627
2019-08-11T17:54:59.837Z,464
2019-08-11T17:54:59.838Z,498
2019-08-11T17:54:59.839Z,512
2019-08-11T17:54:59.840Z,530
2019-08-11T17:54:59.841Z,541
2019-08-11T17:54:59.842Z,553
2019-08-11T17:54:59.995Z,573
2019-08-11T17:54:59.996Z,614
2019-08-11T17:54:59.997Z,645
2019-08-11T17:54:59.998Z,645
2019-08-11T17:54:59.999Z,576
2019-08-11T17:55:00.000Z,553
2019-08-11T17:55:00.001Z,520
2019-08-11T17:55:00.004Z,507
2019-08-11T17:55:00.005Z,478
2019-08-11T17:55:00.007Z,477
2019-08-11T17:55:00.154Z,470
2019-08-11T17:55:00.155Z,474
2019-08-11T17:55:00.156Z,486
2019-08-11T17:55:00.157Z,497
2019-08-11T17:55:00.158Z,502
2019-08-11T17:55:00.159Z,497
2019-08-11T17:55:00.160Z,493
2019-08-11T17:55:00.161Z,497
2019-08-11T17:55:00.313Z,498
2019-08-11T17:55:00.314Z,500
2019-08-11T17:55:00.315Z,494
2019-08-11T17:55:00.316Z,495
2019-08-11T17:55:00.317Z,514
2019-08-11T17:55:00.318Z,530
2019-08-11T17:55:00.319Z,513
2019-08-11T17:55:00.472Z,505
2019-08-11T17:55:00.473Z,507
2019-08-11T17:55:00.474Z,762
2019-08-11T17:55:00.475Z,532
2019-08-11T17:55:00.476Z,487
2019-08-11T17:55:00.477Z,500
2019-08-11T17:55:00.478Z,513
2019-08-11T17:55:00.631Z,512
2019-08-11T17:55:00.632Z,531
2019-08-11T17:55:00.633Z,541
2019-08-11T17:55:00.634Z,559
2019-08-11T17:55:00.635Z,593
2019-08-11T17:55:00.636Z,644
2019-08-11T17:55:00.637Z,657
2019-08-11T17:55:00.790Z,648
2019-08-11T17:55:00.791Z,571
2019-08-11T17:55:00.792Z,512
2019-08-11T17:55:00.793Z,495
2019-08-11T17:55:00.794Z,489
2019-08-11T17:55:00.795Z,494
2019-08-11T17:55:00.796Z,504
2019-08-11T17:55:00.797Z,513
2019-08-11T17:55:00.950Z,510
2019-08-11T17:55:00.951Z,512
2019-08-11T17:55:00.952Z,507
2019-08-11T17:55:00.953Z,505
2019-08-11T17:55:00.954Z,514
2019-08-11T17:55:00.955Z,523
2019-08-11T17:55:00.956Z,517
2019-08-11T17:55:01.108Z,526
2019-08-11T17:55:01.109Z,521
2019-08-11T17:55:01.110Z,516
2019-08-11T17:55:01.111Z,525
2019-08-11T17:55:01.112Z,554
2019-08-11T17:55:01.113Z,525
2019-08-11T17:55:01.114Z,528
2019-08-11T17:55:01.115Z,531
2019-08-11T17:55:01.267Z,552
2019-08-11T17:55:01.268Z,918
2019-08-11T17:55:01.269Z,406
2019-08-11T17:55:01.270Z,518
2019-08-11T17:55:01.271Z,528
2019-08-11T17:55:01.272Z,535
2019-08-11T17:55:01.273Z,543
2019-08-11T17:55:01.428Z,552
2019-08-11T17:55:01.429Z,554
2019-08-11T17:55:01.430Z,568
2019-08-11T17:55:01.431Z,622
2019-08-11T17:55:01.432Z,649
2019-08-11T17:55:01.433Z,632
2019-08-11T17:55:01.434Z,542
2019-08-11T17:55:01.587Z,506
2019-08-11T17:55:01.588Z,498
2019-08-11T17:55:01.589Z,501
2019-08-11T17:55:01.590Z,502
2019-08-11T17:55:01.591Z,504
2019-08-11T17:55:01.592Z,511
2019-08-11T17:55:01.593Z,507
2019-08-11T17:55:01.747Z,514
2019-08-11T17:55:01.748Z,502
2019-08-11T17:55:01.749Z,507
2019-08-11T17:55:01.750Z,506
2019-08-11T17:55:01.751Z,500
2019-08-11T17:55:01.752Z,505
2019-08-11T17:55:01.753Z,505
2019-08-11T17:55:01.754Z,510
2019-08-11T17:55:01.755Z,502
2019-08-11T17:55:01.906Z,508
2019-08-11T17:55:01.907Z,507
2019-08-11T17:55:01.908Z,513
2019-08-11T17:55:01.909Z,550
2019-08-11T17:55:01.910Z,533
2019-08-11T17:55:01.911Z,520
2019-08-11T17:55:01.912Z,528
2019-08-11T17:55:02.065Z,513
2019-08-11T17:55:02.066Z,957
2019-08-11T17:55:02.067Z,356
2019-08-11T17:55:02.068Z,520
2019-08-11T17:55:02.069Z,522
2019-08-11T17:55:02.070Z,538
2019-08-11T17:55:02.071Z,542
2019-08-11T17:55:02.225Z,556
2019-08-11T17:55:02.226Z,566
2019-08-11T17:55:02.227Z,597
2019-08-11T17:55:02.228Z,637
2019-08-11T17:55:02.229Z,646
2019-08-11T17:55:02.230Z,637
2019-08-11T17:55:02.231Z,557
2019-08-11T17:55:02.383Z,528
2019-08-11T17:55:02.384Z,505
2019-08-11T17:55:02.385Z,513
2019-08-11T17:55:02.386Z,520
2019-08-11T17:55:02.387Z,519
2019-08-11T17:55:02.388Z,517
2019-08-11T17:55:02.389Z,522
2019-08-11T17:55:02.541Z,529
2019-08-11T17:55:02.542Z,522
2019-08-11T17:55:02.543Z,514
2019-08-11T17:55:02.544Z,521
2019-08-11T17:55:02.545Z,521
2019-08-11T17:55:02.546Z,528
2019-08-11T17:55:02.547Z,522
2019-08-11T17:55:02.700Z,535
2019-08-11T17:55:02.701Z,554
2019-08-11T17:55:02.702Z,533
2019-08-11T17:55:02.705Z,536
2019-08-11T17:55:02.706Z,542
2019-08-11T17:55:02.707Z,545
2019-08-11T17:55:02.708Z,793
2019-08-11T17:55:02.709Z,633
2019-08-11T17:55:02.860Z,436
2019-08-11T17:55:02.861Z,543
2019-08-11T17:55:02.862Z,546
2019-08-11T17:55:02.863Z,561
2019-08-11T17:55:02.864Z,583
2019-08-11T17:55:02.865Z,590
2019-08-11T17:55:02.866Z,618
2019-08-11T17:55:03.019Z,658
2019-08-11T17:55:03.020Z,692
2019-08-11T17:55:03.021Z,670
2019-08-11T17:55:03.022Z,585
2019-08-11T17:55:03.023Z,519
2019-08-11T17:55:03.024Z,507
2019-08-11T17:55:03.025Z,509
2019-08-11T17:55:03.180Z,516
2019-08-11T17:55:03.181Z,533
2019-08-11T17:55:03.182Z,538
2019-08-11T17:55:03.183Z,531
2019-08-11T17:55:03.184Z,524
2019-08-11T17:55:03.185Z,530
2019-08-11T17:55:03.186Z,524
2019-08-11T17:55:03.339Z,513
2019-08-11T17:55:03.340Z,500
2019-08-11T17:55:03.341Z,508
2019-08-11T17:55:03.342Z,538
2019-08-11T17:55:03.343Z,504
2019-08-11T17:55:03.344Z,501
2019-08-11T17:55:03.345Z,500
2019-08-11T17:55:03.497Z,500
2019-08-11T17:55:03.498Z,893
2019-08-11T17:55:03.499Z,320
2019-08-11T17:55:03.500Z,493
2019-08-11T17:55:03.501Z,497
2019-08-11T17:55:03.502Z,505
2019-08-11T17:55:03.503Z,516
2019-08-11T17:55:03.657Z,519
2019-08-11T17:55:03.658Z,525
2019-08-11T17:55:03.659Z,541
2019-08-11T17:55:03.660Z,597
2019-08-11T17:55:03.661Z,630
2019-08-11T17:55:03.662Z,618
2019-08-11T17:55:03.663Z,544
2019-08-11T17:55:03.664Z,499
2019-08-11T17:55:03.816Z,477
2019-08-11T17:55:03.817Z,468
2019-08-11T17:55:03.818Z,480
2019-08-11T17:55:03.819Z,481
2019-08-11T17:55:03.820Z,486
2019-08-11T17:55:03.821Z,488
2019-08-11T17:55:03.822Z,492
2019-08-11T17:55:03.975Z,485
2019-08-11T17:55:03.976Z,485
2019-08-11T17:55:03.977Z,486
2019-08-11T17:55:03.978Z,492
2019-08-11T17:55:03.979Z,492
2019-08-11T17:55:03.980Z,507
2019-08-11T17:55:04.134Z,506
2019-08-11T17:55:04.135Z,533
2019-08-11T17:55:04.136Z,506
2019-08-11T17:55:04.137Z,502
2019-08-11T17:55:04.138Z,508
2019-08-11T17:55:04.139Z,530
2019-08-11T17:55:04.140Z,953
2019-08-11T17:55:04.141Z,385
2019-08-11T17:55:04.294Z,492
2019-08-11T17:55:04.295Z,507
2019-08-11T17:55:04.296Z,525
2019-08-11T17:55:04.297Z,534
2019-08-11T17:55:04.298Z,549
2019-08-11T17:55:04.299Z,568
2019-08-11T17:55:04.300Z,600
2019-08-11T17:55:04.453Z,610
2019-08-11T17:55:04.454Z,662
2019-08-11T17:55:04.455Z,650
2019-08-11T17:55:04.456Z,572
2019-08-11T17:55:04.457Z,518
2019-08-11T17:55:04.458Z,512
2019-08-11T17:55:04.459Z,509
2019-08-11T17:55:04.612Z,513
2019-08-11T17:55:04.613Z,514
2019-08-11T17:55:04.614Z,520
2019-08-11T17:55:04.615Z,517
2019-08-11T17:55:04.616Z,506
2019-08-11T17:55:04.617Z,501
2019-08-11T17:55:04.618Z,502
2019-08-11T17:55:04.771Z,500
2019-08-11T17:55:04.772Z,499
2019-08-11T17:55:04.773Z,504
2019-08-11T17:55:04.774Z,497
2019-08-11T17:55:04.775Z,509
2019-08-11T17:55:04.776Z,525
2019-08-11T17:55:04.777Z,521
2019-08-11T17:55:04.929Z,495
2019-08-11T17:55:04.930Z,500
2019-08-11T17:55:04.931Z,505
2019-08-11T17:55:04.932Z,708
2019-08-11T17:55:04.933Z,708
2019-08-11T17:55:04.934Z,494
2019-08-11T17:55:04.935Z,482
2019-08-11T17:55:05.090Z,497
2019-08-11T17:55:05.091Z,511
2019-08-11T17:55:05.092Z,522
2019-08-11T17:55:05.093Z,530
2019-08-11T17:55:05.094Z,553
2019-08-11T17:55:05.095Z,594
2019-08-11T17:55:05.096Z,624
2019-08-11T17:55:05.248Z,626
2019-08-11T17:55:05.249Z,572
2019-08-11T17:55:05.250Z,512
2019-08-11T17:55:05.251Z,482
2019-08-11T17:55:05.252Z,486
2019-08-11T17:55:05.253Z,494
2019-08-11T17:55:05.254Z,494
2019-08-11T17:55:05.410Z,504
2019-08-11T17:55:05.411Z,498
2019-08-11T17:55:05.412Z,498
2019-08-11T17:55:05.413Z,497
2019-08-11T17:55:05.414Z,504
2019-08-11T17:55:05.415Z,501
2019-08-11T17:55:05.416Z,504
2019-08-11T17:55:05.568Z,501
2019-08-11T17:55:05.569Z,512
2019-08-11T17:55:05.570Z,507
2019-08-11T17:55:05.571Z,518
2019-08-11T17:55:05.572Z,516
2019-08-11T17:55:05.573Z,528
2019-08-11T17:55:05.574Z,554
2019-08-11T17:55:05.575Z,546
2019-08-11T17:55:05.729Z,536
2019-08-11T17:55:05.730Z,521
2019-08-11T17:55:05.731Z,523
2019-08-11T17:55:05.732Z,632
2019-08-11T17:55:05.733Z,910
2019-08-11T17:55:05.734Z,450
2019-08-11T17:55:05.735Z,525
2019-08-11T17:55:05.887Z,528
2019-08-11T17:55:05.888Z,536
2019-08-11T17:55:05.889Z,550
2019-08-11T17:55:05.890Z,569
2019-08-11T17:55:05.891Z,569
2019-08-11T17:55:05.897Z,658
2019-08-11T17:55:06.051Z,518
2019-08-11T17:55:06.052Z,532
2019-08-11T17:55:06.207Z,538
2019-08-11T17:55:06.208Z,525
2019-08-11T17:55:06.209Z,520
